subModelId,modelId,manufacturerId,startDate,endDate,Description,pmv_type
103874,12273,4082,1/1/2003,12/31/2007,HONDA MOTORCYCLES FES FES 125 Pantheon 4T (JF12),3
109301,12273,4082,1/1/2003,12/31/2009,HONDA MOTORCYCLES FES FES 150 Pantheon (KF06),3
130056,12273,4082,1/1/2007,12/31/2010,HONDA MOTORCYCLES FES FES 150 S-Wing,3
101369,12273,4082,1/1/1998,12/31/2003,HONDA MOTORCYCLES FES FES 250 Foresight 2T (MF04),3
103876,12273,4082,1/1/2000,12/31/2003,HONDA MOTORCYCLES FES FES 250 Foresight 4T (MF05),3
130058,12300,4082,1/1/2006,12/31/2008,HONDA MOTORCYCLES FJS FJS 400 Silver Wing,3
113227,12300,4082,1/1/2009,null,HONDA MOTORCYCLES FJS FJS 400 Silver Wing,3
104866,12300,4082,1/1/2001,12/31/2003,HONDA MOTORCYCLES FJS FJS 600 Silver Wing (PF01),3
130059,12300,4082,1/1/2009,12/31/2010,HONDA MOTORCYCLES FJS FJS 400 SW-T,3
104867,12300,4082,1/1/2002,12/31/2010,HONDA MOTORCYCLES FJS FJS 600 Silver Wing ABS (PF01),3
103897,12274,4082,1/1/2005,12/31/2007,HONDA MOTORCYCLES FMX FMX 650 (RD12),3
103896,12274,4082,1/1/2005,12/31/2007,HONDA MOTORCYCLES FMX FMX 650 (RD12),3
103911,12275,4082,1/1/1999,12/31/2002,HONDA MOTORCYCLES FX FX 650 Vigor (RD09),3
103912,12275,4082,1/1/1999,12/31/2002,HONDA MOTORCYCLES FX FX 650 Vigor (RD09),3
109298,12276,4082,1/1/1982,12/31/1984,HONDA MOTORCYCLES GL GL 500 D Silver Wing (PC02),3
90101160,12276,4082,1/1/2000,12/31/2003,HONDA MOTORCYCLES GL GL 1500 A / I / SE,3
109299,12276,4082,1/1/1982,12/31/1984,HONDA MOTORCYCLES GL GL 500 D Silver Wing (PC02),3
109295,12276,4082,1/1/1983,12/31/1984,HONDA MOTORCYCLES GL GL 650 D Silver Wing (RC10),3
115255,12276,4082,1/1/1974,12/31/1980,HONDA MOTORCYCLES GL GL 1000 Gold Wing,3
119030,12276,4082,9/1/1980,null,HONDA MOTORCYCLES GL GL 1100 DX (SC02),3
103959,12276,4082,1/1/1984,9/30/1988,HONDA MOTORCYCLES GL GL 1200 DX Gold Wing (SC14),3
103961,12276,4082,1/1/1988,12/31/2001,HONDA MOTORCYCLES GL GL 1500 Gold Wing (SC22),3
103962,12276,4082,1/1/1988,12/31/1994,HONDA MOTORCYCLES GL GL 1500 Gold Wing (SC22),3
103960,12276,4082,1/1/1997,12/31/2003,HONDA MOTORCYCLES GL GL 1500 Valkyrie (SC34),3
103963,12276,4082,9/1/2000,12/31/2003,HONDA MOTORCYCLES GL GL 1800 Gold Wing (SC47A),3
103965,12276,4082,9/1/2000,12/31/2003,HONDA MOTORCYCLES GL GL 1800 Gold Wing (SC47A),3
101370,12276,4082,9/1/2003,12/31/2011,HONDA MOTORCYCLES GL GL 1800 Gold Wing (SC47),3
115571,12276,4082,9/1/2003,12/31/2011,HONDA MOTORCYCLES GL GL 1800 Gold Wing (SC47),3
103964,12276,4082,9/1/2013,null,HONDA MOTORCYCLES GL GL 1800 Gold Wing (SC68),3
101371,12276,4082,9/1/2011,null,HONDA MOTORCYCLES GL GL 1800 Gold Wing (SC68),3
121001,12276,4082,11/1/2014,null,HONDA MOTORCYCLES GL GL 1800 Gold Wing,3
130486,12276,4082,1/1/2018,null,HONDA MOTORCYCLES GL GL 1800 Gold Wing (SC79),3
115259,14394,4082,1/1/1996,12/31/2000,HONDA MOTORCYCLES GLX GLX 1500 Valkyrie,3
112316,14002,4082,1/1/2009,null,HONDA MOTORCYCLES LEAD Lead 110,3
90101163,14002,4082,1/1/1987,12/31/1995,HONDA MOTORCYCLES LEAD LEAD 50,3
130067,14002,4082,3/1/1998,12/31/1999,HONDA MOTORCYCLES LEAD Lead 100,3
120991,36831,4082,6/1/2015,null,HONDA MOTORCYCLES LIVO Livo,3
104338,12278,4082,1/1/1985,12/31/1987,HONDA MOTORCYCLES MBX MBX 50 (AC05),3
104339,12278,4082,9/1/1982,12/31/1989,HONDA MOTORCYCLES MBX MBX 80 (HC04),3
113657,14222,4082,1/1/1977,null,HONDA MOTORCYCLES ML ML 125,3
125882,37625,4082,1/1/2017,null,HONDA MOTORCYCLES MONTESA 4-RIDE Montesa 4-Ride,3
118309,14284,4082,1/1/2007,null,HONDA MOTORCYCLES MONTESA COTA Montesa Cota 4RT,3
114067,14284,4082,1/1/2015,null,HONDA MOTORCYCLES MONTESA COTA Montesa Cota 4RT260 (MT04),3
125018,14284,4082,1/1/2017,null,HONDA MOTORCYCLES MONTESA COTA Montesa Cota 4RT260 (ND13),3
114068,14284,4082,1/1/2015,null,HONDA MOTORCYCLES MONTESA COTA Montesa Cota 4RT260 Race Replica (MT04),3
119187,14284,4082,1/1/2016,null,HONDA MOTORCYCLES MONTESA COTA Montesa Cota 4RT 300 (NN4E),3
125017,14284,4082,1/1/2017,null,HONDA MOTORCYCLES MONTESA COTA Montesa Cota 4RT 300 RR (ND15),3
104385,12279,4082,1/1/2013,null,HONDA MOTORCYCLES MSX MSX 125 (JC61),3
124991,12279,4082,1/1/2017,null,HONDA MOTORCYCLES MSX MSX 125 (JC75),3
104390,12280,4082,1/1/1982,12/31/1985,HONDA MOTORCYCLES MTX MTX 50 (AD04),3
90101164,12280,4082,1/1/1985,12/31/1990,HONDA MOTORCYCLES MTX MTX50,3
101373,12280,4082,9/1/1981,12/31/1982,HONDA MOTORCYCLES MTX MTX 80 (HD06),3
90101165,12280,4082,1/1/1983,12/31/1985,HONDA MOTORCYCLES MTX MTX50 S-C:E,3
104391,12280,4082,1/1/1983,12/31/1986,HONDA MOTORCYCLES MTX MTX 80 R (HD08),3
104392,12280,4082,9/1/1986,12/31/1989,HONDA MOTORCYCLES MTX MTX 80 R II (HD09),3
101375,12280,4082,1/1/1983,12/31/1986,HONDA MOTORCYCLES MTX MTX 125 (JD01),3
104393,12280,4082,1/1/1983,12/31/1988,HONDA MOTORCYCLES MTX MTX 200 R (MD07),3
120983,36826,4082,6/1/2016,null,HONDA MOTORCYCLES NAVI Navi,3
104410,12281,4082,1/1/1986,null,HONDA MOTORCYCLES NB NB 50 Melody (AB07),3
114499,12282,4082,1/1/2014,null,HONDA MOTORCYCLES NC NC 750 J (RC82),3
90101167,12282,4082,1/1/2015,12/31/2016,HONDA MOTORCYCLES NC NC700 JD,3
104411,12282,4082,12/1/2011,12/31/2013,HONDA MOTORCYCLES NC NC 700 S (RC61),3
104413,12282,4082,12/1/2011,12/31/2013,HONDA MOTORCYCLES NC NC 700 S (RC61),3
101376,12282,4082,9/1/2013,12/31/2015,HONDA MOTORCYCLES NC NC 750 S (RC70),3
101377,12282,4082,9/1/2013,12/31/2015,HONDA MOTORCYCLES NC NC 750 S (RC70),3
118613,12282,4082,1/1/2016,null,HONDA MOTORCYCLES NC NC 750 S (RC88),3
104412,12282,4082,12/1/2011,12/31/2013,HONDA MOTORCYCLES NC NC 700 X (RC63),3
104414,12282,4082,12/1/2011,12/31/2013,HONDA MOTORCYCLES NC NC 700 X (RC63),3
112275,12282,4082,12/1/2011,12/31/2013,HONDA MOTORCYCLES NC NC 700 XA,3
101378,12282,4082,9/1/2013,12/31/2015,HONDA MOTORCYCLES NC NC 750 X (RC72),3
101379,12282,4082,9/1/2013,12/31/2015,HONDA MOTORCYCLES NC NC 750 X (RC72),3
118614,12282,4082,1/1/2016,null,HONDA MOTORCYCLES NC NC 750 X (RC90),3
130490,12282,4082,1/1/2018,null,HONDA MOTORCYCLES NC NC 750 X (RC90),3
104144,12019,4082,12/1/2011,null,HONDA MOTORCYCLES NC INTEGRA NC 700 D Integra (RC62),3
104145,12019,4082,12/1/2011,12/31/2013,HONDA MOTORCYCLES NC INTEGRA NC 700 D Integra (RC62),3
101380,12019,4082,9/1/2013,12/31/2015,HONDA MOTORCYCLES NC INTEGRA NC 750 D Integra (RC71),3
118615,12019,4082,1/1/2016,null,HONDA MOTORCYCLES NC INTEGRA NC 750 D Integra (RC89),3
109563,13561,4082,1/1/2000,12/31/2002,HONDA MOTORCYCLES NES NES 125 (JF07),3
109732,13561,4082,1/1/2000,12/31/2006,HONDA MOTORCYCLES NES NES 150 (KF03),3
104426,12283,4082,1/1/1982,12/31/1995,HONDA MOTORCYCLES NH NH 50 Lead (AF01),3
101381,12283,4082,1/1/1983,12/31/1996,HONDA MOTORCYCLES NH NH 80 Lead (HF01),3
104427,12283,4082,1/1/1983,12/31/1996,HONDA MOTORCYCLES NH NH 125 Lead (JF01),3
105557,12319,4082,1/1/2005,12/31/2011,HONDA MOTORCYCLES NPS NPS 50 Zoomer (AF66),3
125957,37647,4082,1/1/1991,12/31/1992,HONDA MOTORCYCLES NR NR 750 (RC40),3
101395,12020,4082,1/1/1986,12/31/1987,HONDA MOTORCYCLES NS NS 125 R (TC01),3
101396,12020,4082,1/1/1986,12/31/1987,HONDA MOTORCYCLES NS NS 250 R (MC11),3
104481,12020,4082,1/1/1986,12/31/1987,HONDA MOTORCYCLES NS NS 400 R (NC19),3
104478,12284,4082,1/1/2013,null,HONDA MOTORCYCLES NSC NSC 50 Vision (AF72),3
105160,12284,4082,12/1/2011,null,HONDA MOTORCYCLES NSC NSC 110 Vision (JF31),3
104479,12285,4082,1/1/1989,12/31/1995,HONDA MOTORCYCLES NSR NSR 50 (AC08),3
90101168,12285,4082,1/1/1986,null,HONDA MOTORCYCLES NSR NSR 250,3
101385,12285,4082,1/1/1994,12/31/1997,HONDA MOTORCYCLES NSR NSR 125 R (JC22),3
104480,12285,4082,1/1/1997,12/31/2003,HONDA MOTORCYCLES NSR NSR 125 R (JC22),3
101386,12285,4082,1/1/1997,12/31/2003,HONDA MOTORCYCLES NSR NSR 125 R (JC22),3
101391,12285,4082,1/1/1994,12/31/1995,HONDA MOTORCYCLES NSR NSR 125 SP (JD00),3
115038,12286,4082,1/1/2015,null,HONDA MOTORCYCLES NSS NSS 125 Forza (JF60),3
124978,12286,4082,1/1/2017,null,HONDA MOTORCYCLES NSS NSS 125 Forza (JF69),3
109291,12286,4082,1/1/2000,12/31/2004,HONDA MOTORCYCLES NSS NSS 250 (MF06),3
109292,12286,4082,1/1/2001,12/31/2004,HONDA MOTORCYCLES NSS NSS 250 (MF07),3
113225,12286,4082,1/1/2006,null,HONDA MOTORCYCLES NSS NSS 250 Forza X,3
109293,12286,4082,1/1/2008,null,HONDA MOTORCYCLES NSS NSS 250 (MF10),3
104482,12286,4082,1/1/2013,null,HONDA MOTORCYCLES NSS NSS 300 Forza (NF04),3
104483,12287,4082,1/1/1998,12/31/2001,HONDA MOTORCYCLES NT NT 650 V Deauville (RC47),3
90101169,12287,4082,1/1/1988,12/31/1991,HONDA MOTORCYCLES NT NT 650 K HAWK GT,3
104485,12287,4082,1/1/1998,12/31/1999,HONDA MOTORCYCLES NT NT 650 V Deauville (RC47),3
104486,12287,4082,1/1/1998,12/31/2001,HONDA MOTORCYCLES NT NT 650 V Deauville (RC47),3
104484,12287,4082,1/1/2002,12/31/2005,HONDA MOTORCYCLES NT NT 650 V Deauville (RC47A),3
104487,12287,4082,1/1/2002,12/31/2005,HONDA MOTORCYCLES NT NT 650 V Deauville (RC47A),3
104488,12287,4082,1/1/2006,12/31/2009,HONDA MOTORCYCLES NT NT 700 V Deauville (RC52A),3
109287,12287,4082,1/1/2010,null,HONDA MOTORCYCLES NT NT 700 V Deauville (RC59),3
104489,12288,4082,1/1/1988,12/31/1993,HONDA MOTORCYCLES NTV NTV 650 Revere (RC33),3
104490,12288,4082,1/1/1988,12/31/1998,HONDA MOTORCYCLES NTV NTV 650 Revere (RC33),3
104491,12288,4082,1/1/1988,12/31/1998,HONDA MOTORCYCLES NTV NTV 650 Revere (RC33),3
104492,12288,4082,1/1/1995,12/31/1996,HONDA MOTORCYCLES NTV NTV 650 Revere (RC33),3
104493,12288,4082,1/1/1988,12/31/1994,HONDA MOTORCYCLES NTV NTV 650 Revere (RC33),3
104494,12288,4082,1/1/1988,null,HONDA MOTORCYCLES NTV NTV 650 Revere (RC33),3
112873,12289,4082,1/1/1999,12/31/2009,HONDA MOTORCYCLES NX NX 4 Falcon,3
90101170,12289,4082,1/1/1989,12/31/1990,HONDA MOTORCYCLES NX NX 125,3
112871,12289,4082,1/1/1990,12/31/2005,HONDA MOTORCYCLES NX NX 150,3
112306,12289,4082,1/1/1993,12/31/2000,HONDA MOTORCYCLES NX NX 200,3
104495,12289,4082,1/1/1988,12/31/1990,HONDA MOTORCYCLES NX NX 250 Dominator (MD21),3
104497,12289,4082,1/1/1988,12/31/1990,HONDA MOTORCYCLES NX NX 250 Dominator (MD21),3
101399,12289,4082,9/1/1990,12/31/1996,HONDA MOTORCYCLES NX NX 250 Dominator (MD25),3
104496,12289,4082,9/1/1990,12/31/1996,HONDA MOTORCYCLES NX NX 250 Dominator (MD25),3
112313,12289,4082,1/1/1990,12/31/1999,HONDA MOTORCYCLES NX NX 350 Sahara,3
112872,12289,4082,1/1/2012,null,HONDA MOTORCYCLES NX NX 400 i Falcon,3
104498,12289,4082,1/1/1988,12/31/1994,HONDA MOTORCYCLES NX NX 650 Dominator (RD02),3
104499,12289,4082,1/1/1988,12/31/1994,HONDA MOTORCYCLES NX NX 650 Dominator (RD02),3
104501,12289,4082,1/1/1988,12/31/1994,HONDA MOTORCYCLES NX NX 650 Dominator (RD02),3
104500,12289,4082,9/1/1994,12/31/2002,HONDA MOTORCYCLES NX NX 650 Dominator (RD08),3
112298,13998,4082,1/1/2012,null,HONDA MOTORCYCLES NXR NXR 125 Bros,3
112305,13998,4082,1/1/2003,null,HONDA MOTORCYCLES NXR NXR 150 Bros,3
115250,13998,4082,1/1/2015,null,HONDA MOTORCYCLES NXR NXR 160 Bros,3
103559,12258,4082,1/1/1976,12/31/1988,HONDA MOTORCYCLES PA PA 50 Camino (AB09),3
104514,12290,4082,6/1/2010,null,HONDA MOTORCYCLES PCX PCX 125 (JF28),3
90101171,12290,4082,1/1/2012,12/31/2013,HONDA MOTORCYCLES PCX PCX 150,3
109228,12290,4082,7/1/2012,null,HONDA MOTORCYCLES PCX PCX 125 (JF47),3
123632,12290,4082,1/1/2017,null,HONDA MOTORCYCLES PCX PCX 125,3
112319,12290,4082,1/1/2014,null,HONDA MOTORCYCLES PCX PCX 150,3
104546,12291,4082,1/1/1994,12/31/1996,HONDA MOTORCYCLES PK PK 50 DX Walleroo (AB25),3
112303,14000,4082,1/1/2007,null,HONDA MOTORCYCLES POP Pop 100,3
104598,12292,4082,1/1/2006,12/31/2011,HONDA MOTORCYCLES PS PS 125i (JF17),3
109555,12292,4082,1/1/2006,12/31/2011,HONDA MOTORCYCLES PS PS 150i (KF09),3
104601,12293,4082,1/1/1983,12/31/1989,HONDA MOTORCYCLES PX PX 50 E (AB06),3
118759,36246,4082,1/1/2016,null,HONDA MOTORCYCLES RC RC 213 V-S,3
104804,12294,4082,1/1/1994,12/31/1997,HONDA MOTORCYCLES RVF RVF 750 R (RC45),3
101405,12294,4082,1/1/1994,12/31/1997,HONDA MOTORCYCLES RVF RVF 750 R (RC45),3
104826,12295,4082,1/1/1985,12/31/1995,HONDA MOTORCYCLES SA SA 50 Vision (AF29),3
131146,38678,4082,1/1/2014,null,HONDA MOTORCYCLES SCOOPY Scoopy 110,3
104230,12021,4082,1/1/2002,12/31/2007,HONDA MOTORCYCLES SCV SCV 100 (JF11),3
104231,12021,4082,10/1/2007,12/31/2011,HONDA MOTORCYCLES SCV SCV 110 (JF19),3
103771,12272,4082,1/1/2002,12/31/2006,HONDA MOTORCYCLES SES SES 125 Dylan (JF10),3
109554,12272,4082,1/1/2002,12/31/2006,HONDA MOTORCYCLES SES SES 150 Dylan (KF05),3
104847,12296,4082,1/1/1996,12/31/2000,HONDA MOTORCYCLES SFX SFX 50 (AF37),3
104848,12297,4082,1/1/1997,12/31/2001,HONDA MOTORCYCLES SGX SGX 50 Sky (AF43),3
130071,12298,4082,1/1/1996,12/31/2003,HONDA MOTORCYCLES SH SH 50,3
90101173,12298,4082,1/1/1984,12/31/1995,HONDA MOTORCYCLES SH SH 50,3
104841,12298,4082,1/1/1997,12/31/2000,HONDA MOTORCYCLES SH SH 50 Scoopy (AF40),3
130068,12298,4082,7/1/1990,null,HONDA MOTORCYCLES SH SH 75 Scoopy,3
109269,12298,4082,1/1/1996,12/31/2001,HONDA MOTORCYCLES SH SH 100,3
130069,12298,4082,1/1/1997,null,HONDA MOTORCYCLES SH SH 100 Scoopy,3
104850,12298,4082,1/1/2001,12/31/2004,HONDA MOTORCYCLES SH SH 125 (JF09),3
104851,12298,4082,1/1/2005,12/31/2007,HONDA MOTORCYCLES SH SH 125 i (JF14),3
109268,12298,4082,1/1/2008,12/31/2012,HONDA MOTORCYCLES SH SH 125 i (JF23),3
104849,12298,4082,1/1/2013,null,HONDA MOTORCYCLES SH SH 125 i (JF41),3
114657,12298,4082,1/1/2014,null,HONDA MOTORCYCLES SH SH 125 Mode (JF51),3
126765,12298,4082,1/1/2017,null,HONDA MOTORCYCLES SH SH 125 i (JF68),3
109264,12298,4082,1/1/2001,12/31/2004,HONDA MOTORCYCLES SH SH 150 (KF04),3
109265,12298,4082,1/1/2005,12/31/2008,HONDA MOTORCYCLES SH SH 150 (KF08),3
109266,12298,4082,1/1/2005,12/31/2012,HONDA MOTORCYCLES SH SH 150 i (KF10),3
109267,12298,4082,1/1/2013,null,HONDA MOTORCYCLES SH SH 150 i (KF13),3
124976,12298,4082,1/1/2017,null,HONDA MOTORCYCLES SH SH 150 i (KF23),3
104852,12298,4082,1/1/2007,12/31/2013,HONDA MOTORCYCLES SH SH 300 i (NF02),3
115722,12298,4082,7/1/2015,null,HONDA MOTORCYCLES SH SH 300 i ABS (NF05),3
113358,13490,4082,1/1/2006,null,HONDA MOTORCYCLES SILVERWING S-Wing 125,3
90101174,13490,4082,1/1/2006,12/31/2010,HONDA MOTORCYCLES SILVERWING SILVER WING 400,3
109246,13490,4082,1/1/2010,12/31/2010,HONDA MOTORCYCLES SILVERWING Silverwing 600,3
130074,38458,4082,1/1/1992,12/31/2000,HONDA MOTORCYCLES SK SK 50 DIO,3
101408,12299,4082,1/1/1998,12/31/2000,HONDA MOTORCYCLES SRX SRX 50 Shadow (AF42),3
104859,12299,4082,1/1/1998,12/31/2000,HONDA MOTORCYCLES SRX SRX 90 Shadow (HF09A),3
104871,12301,4082,1/1/1994,12/31/2001,HONDA MOTORCYCLES SJ SJ 50 Bali (AF32),3
103472,12301,4082,1/1/1996,12/31/2000,HONDA MOTORCYCLES SJ SJ 100 Bali (HF07),3
104882,12302,4082,1/1/1997,12/31/1998,HONDA MOTORCYCLES SLR SLR 650 (RD09),3
90101175,12302,4082,1/1/1999,12/31/2001,HONDA MOTORCYCLES SLR SLR650 X:Y,3
104883,12302,4082,1/1/1997,12/31/1998,HONDA MOTORCYCLES SLR SLR 650 (RD09),3
104961,12303,4082,1/1/1990,12/31/2001,HONDA MOTORCYCLES ST ST 1100 Pan European (SC26),3
104963,12303,4082,1/1/1990,12/31/2001,HONDA MOTORCYCLES ST ST 1100 Pan European (SC26),3
104960,12303,4082,1/1/1992,12/31/2001,HONDA MOTORCYCLES ST ST 1100 Pan European ABS (SC26A),3
104962,12303,4082,1/1/1992,12/31/2001,HONDA MOTORCYCLES ST ST 1100 Pan European ABS (SC26A),3
104964,12303,4082,1/1/2001,null,HONDA MOTORCYCLES ST ST 1300 Pan European (SC51),3
105015,12304,4082,5/1/2009,null,HONDA MOTORCYCLES SW-T SW-T 400 (NF03),3
105016,12304,4082,2/1/2011,null,HONDA MOTORCYCLES SW-T SW-T 600,3
105020,12305,4082,1/1/1998,12/31/2000,HONDA MOTORCYCLES SXR SXR 50 (AF37),3
113656,14221,4082,1/1/1990,12/31/2002,HONDA MOTORCYCLES TURUNA Turuna 125,3
105139,12306,4082,1/1/1984,12/31/1987,HONDA MOTORCYCLES VF VF 500 F (PC12),3
90101204,12306,4082,1/1/1984,12/31/1986,HONDA MOTORCYCLES VF VF 1000 RE:RF:RG,3
105138,12306,4082,1/1/1984,12/31/1987,HONDA MOTORCYCLES VF VF 500 F2 (PC12),3
90101205,12306,4082,1/1/1983,12/31/1986,HONDA MOTORCYCLES VF VF 400 FD,3
115515,12306,4082,1/1/1984,12/31/1985,HONDA MOTORCYCLES VF VF 700 F Interceptor,3
90101206,12306,4082,1/1/1984,12/31/1985,HONDA MOTORCYCLES VF VF 700 F INTERCEPTOR,3
105140,12306,4082,1/1/1993,12/31/2000,HONDA MOTORCYCLES VF VF 750 C (RC43),3
105141,12306,4082,1/1/1993,12/31/2000,HONDA MOTORCYCLES VF VF 750 C (RC43),3
105142,12306,4082,1/1/1982,12/31/1984,HONDA MOTORCYCLES VF VF 750 C (RC09),3
105143,12306,4082,1/1/1993,12/31/2000,HONDA MOTORCYCLES VF VF 750 C (RC43),3
105144,12306,4082,1/1/1993,12/31/1996,HONDA MOTORCYCLES VF VF 750 C (RC43),3
105145,12306,4082,1/1/1986,null,HONDA MOTORCYCLES VF VF 750 F (RC15),3
105146,12306,4082,1/1/1986,null,HONDA MOTORCYCLES VF VF 1000 R (SC16),3
105148,12306,4082,1/1/1986,null,HONDA MOTORCYCLES VF VF 1000 F (SC15),3
105147,12306,4082,1/1/1986,null,HONDA MOTORCYCLES VF VF 1000 F2 (SC15),3
105149,12306,4082,1/1/1986,null,HONDA MOTORCYCLES VF VF 1100 C (SC12),3
105150,12307,4082,9/1/1985,12/31/1987,HONDA MOTORCYCLES VFR VFR 400 R (NC21),3
90101207,12307,4082,1/1/1986,12/31/1988,HONDA MOTORCYCLES VFR VFR 700 F INTERCEPTOR,3
101363,12307,4082,9/1/1987,12/31/1988,HONDA MOTORCYCLES VFR VFR 400 R (NC24),3
101364,12307,4082,9/1/1990,12/31/1993,HONDA MOTORCYCLES VFR VFR 400 R (NC30),3
105154,12307,4082,1/1/1986,12/31/1989,HONDA MOTORCYCLES VFR VFR 750 F (RC24),3
105153,12307,4082,1/1/1988,12/31/1989,HONDA MOTORCYCLES VFR VFR 750 R (RC30),3
105151,12307,4082,9/1/1993,12/31/1999,HONDA MOTORCYCLES VFR VFR 750 F (RC36),3
105152,12307,4082,9/1/1988,12/31/1993,HONDA MOTORCYCLES VFR VFR 750 F (RC36),3
101366,12307,4082,1/1/2006,null,HONDA MOTORCYCLES VFR VFR 800 (RC46),3
105158,12307,4082,1/1/2002,12/31/2005,HONDA MOTORCYCLES VFR VFR 800 (RC46A),3
118076,12307,4082,12/1/2005,8/31/2013,HONDA MOTORCYCLES VFR VFR 800 (RC46),3
101367,12307,4082,9/1/2013,null,HONDA MOTORCYCLES VFR VFR 800 F (RC79),3
124973,12307,4082,1/1/2017,null,HONDA MOTORCYCLES VFR VFR 800 F (RC93),3
105155,12307,4082,1/1/1998,12/31/2001,HONDA MOTORCYCLES VFR VFR 800 FI (RC46),3
105156,12307,4082,1/1/1998,12/31/2001,HONDA MOTORCYCLES VFR VFR 800 FI (RC46),3
101365,12307,4082,1/1/2002,12/31/2012,HONDA MOTORCYCLES VFR VFR 800 ABS (RC46C),3
105157,12307,4082,1/1/2002,12/31/2012,HONDA MOTORCYCLES VFR VFR 800 ABS (RC46C),3
103682,12307,4082,5/1/2011,12/31/2013,HONDA MOTORCYCLES VFR VFR 800 X Crossrunner (RC60),3
114496,12307,4082,1/1/2015,null,HONDA MOTORCYCLES VFR VFR 800 X (RC80),3
124972,12307,4082,1/1/2017,null,HONDA MOTORCYCLES VFR VFR 800 X (RC94),3
105159,12307,4082,11/1/2009,null,HONDA MOTORCYCLES VFR VFR 1200 F (SC63),3
121004,12307,4082,1/1/2013,null,HONDA MOTORCYCLES VFR VFR 1200 F,3
101368,12307,4082,1/1/2012,null,HONDA MOTORCYCLES VFR VFR 1200 X Crosstourer (SC70),3
114495,12307,4082,1/1/2012,null,HONDA MOTORCYCLES VFR VFR 1200 XD Crosstourer (SC70),3
118617,12307,4082,1/1/2016,null,HONDA MOTORCYCLES VFR VFR 1200 XD Crosstourer (SC76),3
109236,13489,4082,8/1/2011,null,HONDA MOTORCYCLES VISION Vision 110 (JF31),3
109239,13489,4082,1/1/2013,null,HONDA MOTORCYCLES VISION Vision 110 (JF53),3
105235,12308,4082,1/1/1999,12/31/2002,HONDA MOTORCYCLES VT VT 125 C2 Shadow (JC29),3
90101209,12308,4082,1/1/2003,12/31/2006,HONDA MOTORCYCLES VT VT 600 VLX DELUXE,3
105236,12308,4082,1/1/1999,12/31/2008,HONDA MOTORCYCLES VT VT 125 C Shadow (JC31),3
90101208,12308,4082,1/1/1995,12/31/1998,HONDA MOTORCYCLES VT VT 600 VLX DELUXE,3
105237,12308,4082,1/1/1986,null,HONDA MOTORCYCLES VT VT 500 E (PC11),3
105238,12308,4082,1/1/1983,12/31/1988,HONDA MOTORCYCLES VT VT 500 C (PC08),3
105239,12308,4082,1/1/1983,12/31/1988,HONDA MOTORCYCLES VT VT 500 C (PC08),3
105240,12308,4082,1/1/1983,12/31/1988,HONDA MOTORCYCLES VT VT 500 E (PC11),3
105241,12308,4082,1/1/1988,12/31/1993,HONDA MOTORCYCLES VT VT 600 C Shadow (PC21),3
105242,12308,4082,1/1/1988,12/31/1993,HONDA MOTORCYCLES VT VT 600 C Shadow (PC21),3
105243,12308,4082,1/1/1988,12/31/1993,HONDA MOTORCYCLES VT VT 600 C Shadow (PC21),3
105244,12308,4082,1/1/1988,12/31/1993,HONDA MOTORCYCLES VT VT 600 C Shadow (PC21),3
119184,12308,4082,1/1/1997,12/31/2006,HONDA MOTORCYCLES VT VT 600 C Shadow,3
105250,12308,4082,1/1/1988,null,HONDA MOTORCYCLES VT VT 750 C Shadow (RC29),3
105251,12308,4082,1/1/1988,null,HONDA MOTORCYCLES VT VT 750 C Shadow (RC29),3
105247,12308,4082,1/1/1997,12/31/2000,HONDA MOTORCYCLES VT VT 750 C Shadow (RC44),3
105249,12308,4082,1/1/1997,12/31/2002,HONDA MOTORCYCLES VT VT 750 C2 Shadow (RC44),3
104853,12308,4082,1/1/2004,null,HONDA MOTORCYCLES VT VT 750 Shadow (RC50),3
104854,12308,4082,1/1/2004,12/31/2009,HONDA MOTORCYCLES VT VT 750 Shadow (RC50),3
104858,12308,4082,1/1/2007,12/31/2009,HONDA MOTORCYCLES VT VT 750 Shadow Spirit (RC53),3
105246,12308,4082,11/1/2009,12/31/2011,HONDA MOTORCYCLES VT VT 750 S (RC58),3
104857,12308,4082,11/1/2009,12/31/2013,HONDA MOTORCYCLES VT VT 750 Shadow (RC50),3
104855,12308,4082,11/1/2009,12/31/2011,HONDA MOTORCYCLES VT VT 750 Shadow Black Spirit (RC53),3
105245,12308,4082,1/1/2001,12/31/2003,HONDA MOTORCYCLES VT VT 750 DC Black Widow (RC48),3
105248,12308,4082,1/1/2001,12/31/2003,HONDA MOTORCYCLES VT VT 750 DC Black Widow (RC48),3
104856,12308,4082,11/1/2009,12/31/2013,HONDA MOTORCYCLES VT VT 750 Shadow Spirit (RC53),3
105253,12308,4082,1/1/1995,12/31/2000,HONDA MOTORCYCLES VT VT 1100 C 2 Shadow (SC32),3
105255,12308,4082,1/1/1995,12/31/2000,HONDA MOTORCYCLES VT VT 1100 C 2 Shadow (SC32),3
105252,12308,4082,1/1/1998,12/31/2000,HONDA MOTORCYCLES VT VT 1100 C 3 Shadow (SC39),3
105254,12308,4082,1/1/1998,12/31/2000,HONDA MOTORCYCLES VT VT 1100 C 3 Shadow (SC39),3
105256,12308,4082,1/1/1998,12/31/2000,HONDA MOTORCYCLES VT VT 1100 C 3 Shadow (SC39),3
