modelId,manufacturerId,modelYearFrom,modelYearTo,modelName,isPassengerCar,isCommercialVehicle,isMotorbike,isLcv,isDriverCab,IsAxle,IsEngine,isBus,isAftermarket,isTractor,isVirtualOEM
36017,39,9/1/2007,12/31/2013,SIERRA 1500 Crew Cab Pickup,1,0,0,0,0,0,0,0,0,1,0
12852,39,9/1/2013,null,SIERRA 1500 Crew Cab Pickup,1,0,0,0,0,0,0,0,0,1,0
11071,39,9/1/1997,12/31/2007,SIERRA 1500 Extended Cab Pickup,1,0,0,0,0,0,0,0,0,1,0
10668,39,9/1/2007,12/31/2013,SIERRA 1500 Extended Cab Pickup,1,0,0,0,0,0,0,0,0,1,0
12853,39,9/1/2013,null,SIERRA 1500 Extended Cab Pickup,1,0,0,0,0,0,0,0,0,1,0
31868,39,9/1/2000,12/31/2007,SIERRA 1500 HD Crew Cab Pickup,1,0,0,0,0,0,0,0,0,1,0
14629,39,9/1/1997,12/31/2006,SIERRA 2500 Standard Cab Pickup,1,0,0,0,0,0,0,0,0,1,0
35806,39,9/1/1997,12/31/2006,SIERRA 2500 Crew Cab Pickup,1,0,0,0,0,0,0,0,0,1,0
11073,39,9/1/1997,12/31/2006,SIERRA 2500 Extended Cab Pickup,1,0,0,0,0,0,0,0,0,1,0
31869,39,9/1/1997,12/31/2006,SIERRA 2500 Cab & Chassis,1,0,0,0,0,0,0,0,0,1,0
14265,39,9/1/2000,12/31/2007,SIERRA 2500 HD Standard Cab Pickup,1,0,0,0,0,0,0,0,0,1,0
36023,39,9/1/2006,12/31/2013,SIERRA 2500 HD Standard Cab Pickup,1,0,0,0,0,0,0,0,0,1,0
12985,39,9/1/2013,null,SIERRA 2500 HD Standard Cab Pickup,1,0,0,0,0,0,0,0,0,1,0
35214,39,9/1/2000,12/31/2007,SIERRA 2500 HD Crew Cab Pickup,1,0,0,0,0,0,0,0,0,1,0
36021,39,9/1/2006,12/31/2013,SIERRA 2500 HD Crew Cab Pickup,1,0,0,0,0,0,0,0,0,1,0
12987,39,9/1/2013,null,SIERRA 2500 HD Crew Cab Pickup,1,0,0,0,0,0,0,0,0,1,0
14264,39,9/1/2000,12/31/2007,SIERRA 2500 HD Extended Cab Pickup,1,0,0,0,0,0,0,0,0,1,0
36022,39,9/1/2006,12/31/2013,SIERRA 2500 HD Extended Cab Pickup,1,0,0,0,0,0,0,0,0,1,0
12986,39,9/1/2013,null,SIERRA 2500 HD Extended Cab Pickup,1,0,0,0,0,0,0,0,0,1,0
31873,39,9/1/2000,12/31/2007,SIERRA 2500 HD Cab & Chassis,1,0,0,0,0,0,0,0,0,1,0
36020,39,9/1/2006,12/31/2013,SIERRA 2500 HD Cab & Chassis,1,0,0,0,0,0,0,0,0,1,0
31877,39,9/1/2000,12/31/2007,SIERRA 3500 Cab & Chassis,1,0,0,0,0,0,0,0,0,1,0
35215,39,9/1/2000,12/31/2007,SIERRA 3500 Crew Cab Pickup,1,0,0,0,0,0,0,0,0,1,0
36027,39,9/1/2006,12/31/2013,SIERRA 3500 HD Standard Cab Pickup,1,0,0,0,0,0,0,0,0,1,0
12988,39,9/1/2013,null,SIERRA 3500 HD Standard Cab Pickup,1,0,0,0,0,0,0,0,0,1,0
36025,39,9/1/2006,12/31/2013,SIERRA 3500 HD Crew Cab Pickup,1,0,0,0,0,0,0,0,0,1,0
12989,39,9/1/2013,null,SIERRA 3500 HD Crew Cab Pickup,1,0,0,0,0,0,0,0,0,1,0
36026,39,9/1/2006,12/31/2013,SIERRA 3500 HD Extended Cab Pickup,1,0,0,0,0,0,0,0,0,1,0
12990,39,9/1/2013,null,SIERRA 3500 HD Extended Cab Pickup,1,0,0,0,0,0,0,0,0,1,0
36024,39,9/1/2006,12/31/2013,SIERRA 3500 HD Cab & Chassis,1,0,0,0,0,0,0,0,0,1,0
12991,39,9/1/2013,null,SIERRA 3500 HD Cab & Chassis,1,0,0,0,0,0,0,0,0,1,0
11076,39,9/1/1981,12/31/1993,SONOMA Standard Cab Pickup,1,0,0,0,0,0,0,0,0,1,0
14293,39,9/1/1993,12/31/2003,SONOMA Standard Cab Pickup,1,0,0,0,0,0,0,0,0,1,0
35217,39,9/1/1993,12/31/2004,SONOMA Crew Cab Pickup,1,0,0,0,0,0,0,0,0,1,0
11075,39,9/1/1981,12/31/1993,SONOMA Extended Cab Pickup,1,0,0,0,0,0,0,0,0,1,0
11077,39,9/1/1993,12/31/2004,SONOMA Extended Cab Pickup,1,0,0,0,0,0,0,0,0,1,0
31888,39,9/1/1974,12/31/1977,SPRINT Standard Cab Pickup,1,0,0,0,0,0,0,0,0,0,0
7451,39,9/1/1972,9/30/1999,SUBURBAN,1,0,0,0,0,0,0,0,0,1,0
7452,39,10/1/1999,null,SUBURBAN,1,0,0,0,0,0,0,0,0,1,0
31890,39,9/1/1990,12/31/1991,SYCLONE Standard Cab Pickup,1,0,0,0,0,0,0,0,0,0,0
10293,39,8/1/2009,null,TERRAIN,1,0,0,0,0,0,0,0,0,1,0
38512,39,1/1/2017,null,TERRAIN,1,0,0,0,0,0,0,0,0,1,0
31891,39,9/1/1952,12/31/1960,TRUCK,1,0,0,0,0,0,0,0,0,0,0
36031,39,9/1/1988,12/31/1991,TRACKER Closed Off-Road Vehicle,1,0,0,0,0,0,0,0,0,1,0
31892,39,9/1/1991,12/31/1993,TYPHOON Closed Off-Road Vehicle,1,0,0,0,0,0,0,0,0,1,0
31893,39,9/1/1986,12/31/1987,V1500 Standard Cab Pickup,1,0,0,0,0,0,0,0,0,1,0
31894,39,9/1/1986,12/31/1991,V1500 SUBURBAN Closed Off-Road Vehicle,1,0,0,0,0,0,0,0,0,1,0
31895,39,9/1/1986,12/31/1987,V2500 Standard Cab Pickup,1,0,0,0,0,0,0,0,0,1,0
31896,39,9/1/1986,12/31/1991,V2500 SUBURBAN Closed Off-Road Vehicle,1,0,0,0,0,0,0,0,0,1,0
14592,39,9/1/1986,12/31/1991,V3500 Standard Cab Pickup,1,0,0,0,0,0,0,0,0,1,0
35219,39,9/1/1986,12/31/1991,V3500 Crew Cab Pickup,1,0,0,0,0,0,0,0,0,1,0
31898,39,9/1/1986,12/31/1991,V3500 Cab & Chassis,1,0,0,0,0,0,0,0,0,1,0
6848,39,4/1/1991,12/31/2000,YUKON,1,0,0,0,0,0,0,0,0,1,0
31901,39,9/1/1999,12/31/2006,YUKON,1,0,0,0,0,0,0,0,0,1,0
10294,39,9/1/2006,7/31/2014,YUKON (GMT900),1,0,0,0,0,0,0,0,0,1,1
12984,39,7/1/2014,null,YUKON (K2UG),1,0,0,0,0,0,0,0,0,1,0
31904,39,9/1/1999,12/31/2006,YUKON XL 1500,1,0,0,0,0,0,0,0,0,1,0
36029,39,9/1/2006,7/31/2014,YUKON XL 1500,1,0,0,0,0,0,0,0,0,1,0
31905,39,9/1/1999,12/31/2006,YUKON XL 2500,1,0,0,0,0,0,0,0,0,1,0
36028,39,9/1/2006,12/31/2014,YUKON XL 2500,1,0,0,0,0,0,0,0,0,1,0
38109,39,8/1/1995,12/31/2001,12-Series,0,1,0,0,0,0,0,0,0,0,0
38110,39,8/1/1995,12/31/2001,14-Series,0,1,0,0,0,0,0,0,0,0,0
38111,39,8/1/1995,12/31/2001,15-Series,0,1,0,0,0,0,0,0,0,0,0
38112,39,8/1/1995,12/31/2001,16-Series,0,1,0,0,0,0,0,0,0,0,0
38113,39,1/1/1998,12/31/2001,5-Series,0,1,0,0,0,0,0,0,0,1,0
38114,39,8/1/1958,12/31/1963,6-Series,0,1,0,0,0,0,0,0,0,1,1
38115,39,8/1/1996,12/31/2001,7-Series,0,1,0,0,0,0,0,0,0,1,0
38146,39,1/1/1971,12/31/1996,A-Series,0,1,0,0,0,0,0,0,0,0,0
38147,39,1/1/1985,12/31/1996,C-Series,0,1,0,0,0,0,0,0,0,0,0
38148,39,1/1/1981,12/31/1996,D-Series,0,1,0,0,0,0,0,0,0,0,0
6636,3158,6/1/1999,null,XML,1,0,0,0,0,0,0,0,0,1,0
11065,1063,1/1/2012,null,Boxter,0,1,0,0,0,0,0,0,0,1,1
11064,1063,1/1/2012,null,Ronin,0,1,0,0,0,0,0,0,0,1,1
11063,1063,1/1/2012,null,Series-100,0,1,0,0,0,0,0,0,0,1,1
5971,2902,11/1/2004,5/31/2010,COXSWAIN,1,0,0,0,0,0,0,0,0,1,0
37762,2902,1/1/2010,null,FAN,1,0,0,0,0,0,0,0,0,1,0
6053,2902,8/1/2004,12/31/2005,JETSTAR,1,0,0,0,0,0,0,0,0,1,0
6058,2902,8/1/2004,5/31/2010,KYLIN,1,0,0,0,0,0,0,0,0,1,0
6996,2902,6/1/2004,5/31/2010,SAILING,1,0,0,0,0,0,0,0,0,1,0
7000,2902,5/1/2005,5/31/2010,SUV,1,0,0,0,0,0,0,0,0,1,0
6189,2902,6/1/2004,null,TROY Platform/Chassis,1,0,0,0,0,0,0,0,0,1,0
11421,2902,1/1/2008,null,TROY Pickup,1,0,0,0,0,0,0,0,0,1,0
6203,2902,2/1/2003,5/31/2010,VICTOR,1,0,0,0,0,0,0,0,0,1,0
37763,2902,1/1/2009,null,WAY M1,1,0,0,0,0,0,0,0,0,1,0
37764,2902,1/1/2012,null,WAY CL,1,0,0,0,0,0,0,0,0,0,0
10580,2902,1/1/2007,null,X-SPACE Pickup,1,0,0,0,0,0,0,0,0,1,0
13763,3997,1/1/2010,1/31/2013,AOOSED G3,1,0,0,0,0,0,0,0,0,1,0
11927,3997,10/1/2011,5/31/2016,AOOSED G5 Closed Off-Road Vehicle,1,0,0,0,0,0,0,0,0,1,0
12841,3997,5/1/2012,5/31/2016,AOOSED GX5 Closed Off-Road Vehicle,1,0,0,0,0,0,0,0,0,1,0
36888,3997,1/1/2004,10/31/2014,AOOSED GX6 Closed Off-Road Vehicle,1,0,0,0,0,0,0,0,0,1,0
13312,3997,10/1/2014,5/31/2016,AOOSED GX6 Closed Off-Road Vehicle,1,0,0,0,0,0,0,0,0,1,0
12826,3997,5/1/2009,5/31/2016,CAI YUN 100 Pickup,1,0,0,0,0,0,0,0,0,1,0
12827,3997,10/1/2009,5/31/2016,CAI YUN 300 Pickup,1,0,0,0,0,0,0,0,0,1,0
12828,3997,12/1/2011,5/31/2016,CAI YUN 500 Pickup,1,0,0,0,0,0,0,0,0,1,0
12838,3997,5/1/2014,5/31/2016,E MEI Saloon,1,0,0,0,0,0,0,0,0,1,0
13883,3997,1/1/2012,null,GA200,1,0,0,0,0,0,0,0,0,1,0
13313,3997,10/1/2014,5/31/2016,GP150 Pickup,1,0,0,0,0,0,0,0,0,1,0
14297,3997,1/1/2005,12/31/2008,GS50 Closed Off-Road Vehicle,1,0,0,0,0,0,0,0,0,1,0
13747,3997,8/1/2008,5/31/2016,HAISE Bus,1,0,0,0,0,0,0,0,0,1,0
13762,3997,12/1/2006,12/31/2010,KAI RUI Closed Off-Road Vehicle,1,0,0,0,0,0,0,0,0,1,0
13761,3997,1/1/2005,1/31/2008,KAI XUAN Closed Off-Road Vehicle,1,0,0,0,0,0,0,0,0,1,0
13758,3997,12/1/2009,12/31/2012,SHUAI BAO Closed Off-Road Vehicle,1,0,0,0,0,0,0,0,0,1,0
13755,3997,1/1/2004,1/31/2008,SHUAI CHI Closed Off-Road Vehicle,1,0,0,0,0,0,0,0,0,1,0
13756,3997,10/1/2006,12/31/2013,SHUAI JIAN Closed Off-Road Vehicle,1,0,0,0,0,0,0,0,0,1,0
36795,3997,9/1/2008,5/31/2016,XING WANG Bus,1,0,0,0,0,0,0,0,0,1,0
12822,3997,8/1/2010,12/31/2013,XING WANG Bus,1,0,0,0,0,0,0,0,0,1,0
12823,3997,12/1/2011,5/31/2016,XING WANG L Bus,1,0,0,0,0,0,0,0,0,1,0
12824,3997,8/1/2012,5/31/2016,XING WANG CL Bus,1,0,0,0,0,0,0,0,0,0,0
11702,3997,8/1/2013,5/31/2016,XING LANG Bus,1,0,0,0,0,0,0,0,0,1,0
13707,3997,9/1/2005,12/31/2012,YIMEI Bus,1,0,0,0,0,0,0,0,0,1,0
38208,4752,1/1/2016,null,G4 Platform/Chassis,1,0,0,0,0,0,0,0,0,1,1
38209,4752,1/1/2016,null,G4 Box,1,0,0,0,0,0,0,0,0,1,1
38210,4752,1/1/2016,null,G4 Dumptruck,1,0,0,0,0,0,0,0,0,1,1
38211,4752,1/1/2016,null,G5 Platform/Chassis,1,0,0,0,0,0,0,0,0,1,1
38212,4752,1/1/2016,null,G5 Box,1,0,0,0,0,0,0,0,0,1,1
38213,4752,1/1/2016,null,G5 Dumptruck,1,0,0,0,0,0,0,0,0,1,1
36500,4539,1/1/2012,null,GO!,1,0,1,0,0,0,0,0,0,1,1
37102,4539,1/1/2017,null,SCHWALBE,1,0,1,0,0,0,0,0,0,1,1
13193,2903,12/1/2012,null,C30 Saloon,1,0,0,0,0,0,0,0,0,1,0
8449,2903,1/1/2008,12/31/2013,COOLBEAR MPV,1,0,0,0,0,0,0,0,0,1,0
7836,2903,11/1/2007,8/31/2010,COWRY MPV,1,0,0,0,0,0,0,0,0,1,0
6540,2903,1/1/2002,1/31/2004,DAJIAOSHOU Pickup,1,0,0,0,0,0,0,0,0,0,1
6541,2903,5/1/1996,8/31/2003,DEER Pickup,1,0,0,0,0,0,0,0,0,1,0
5979,2903,2/1/2000,8/31/2003,DEER Platform/Chassis,1,0,0,0,0,0,0,0,0,1,0
9860,2903,1/1/2005,12/31/2013,DEER Pickup,1,0,0,0,0,0,0,0,0,1,0
6542,2903,8/1/2006,12/31/2013,FENGJUN 3 Pickup,1,0,0,0,0,0,0,0,0,1,0
9861,2903,7/1/2009,null,FENGJUN 5 Pickup,1,0,0,0,0,0,0,0,0,1,0
14549,2903,1/1/2010,null,FENGJUN 5 Platform/Chassis,1,0,0,0,0,0,0,0,0,1,0
8065,2903,9/1/2008,null,FLORID,1,0,0,0,0,0,0,0,0,1,0
9862,2903,8/1/2009,12/31/2014,FLORID CROSS,1,0,0,0,0,0,0,0,0,1,0
13485,2903,7/1/2003,7/31/2012,MULTI WAGON,1,0,0,0,0,0,0,0,0,1,0
13720,2903,4/1/2006,null,HAISE,1,0,0,0,0,0,0,0,0,1,0
6543,2903,6/1/2005,12/31/2010,HOVER Closed Off-Road Vehicle,1,0,0,0,0,0,0,0,0,1,0
6037,2903,6/1/2004,12/31/2010,HOVER,1,0,0,0,0,0,0,0,0,1,0
6544,2903,6/1/2005,1/31/2010,HOVER,1,0,0,0,0,0,0,0,0,1,0
8445,2903,9/1/2006,null,HOVER H3,1,0,0,0,0,0,0,0,0,1,0
9864,2903,6/1/2010,null,HOVER H5,1,0,0,0,0,0,0,0,0,1,0
9865,2903,1/1/2011,null,HOVER H6,1,0,0,0,0,0,0,0,0,1,0
9866,2903,9/1/2009,12/31/2013,HOVER M1,1,0,0,0,0,0,0,0,0,1,0
9867,2903,3/1/2010,null,HOVER M2,1,0,0,0,0,0,0,0,0,1,0
10834,2903,5/1/2012,null,HOVER M4,1,0,0,0,0,0,0,0,0,1,0
9672,2903,11/1/2009,12/31/2013,LINGAO,1,0,0,0,0,0,0,0,0,1,0
6096,2903,3/1/2000,8/31/2003,MONSTER Platform/Chassis,1,0,0,0,0,0,0,0,0,1,0
9863,2903,3/1/2008,1/31/2010,PERI,1,0,0,0,0,0,0,0,0,1,0
6110,2903,2/1/2004,12/31/2008,PEGASUS,1,0,0,0,0,0,0,0,0,1,0
13716,2903,4/1/2006,null,PROTEUS,1,0,0,0,0,0,0,0,0,1,0
6545,2903,1/1/2002,12/31/2009,SAFE Closed Off-Road Vehicle,1,0,0,0,0,0,0,0,0,1,0
9868,2903,4/1/2006,4/30/2009,SAFE F1 Closed Off-Road Vehicle,1,0,0,0,0,0,0,0,0,1,0
6547,2903,1/1/2004,12/31/2008,SAIKU Pickup,1,0,0,0,0,0,0,0,0,0,1
6138,2903,4/1/1996,8/31/2002,SAILING Platform/Chassis,1,0,0,0,0,0,0,0,0,0,1
6139,2903,9/1/2002,8/31/2003,SAILING Platform/Chassis,1,0,0,0,0,0,0,0,0,0,1
6548,2903,8/1/2003,null,SAILING Pickup,1,0,0,0,0,0,0,0,0,1,0
13849,2903,1/1/2004,10/31/2012,SAILOR,1,0,0,0,0,0,0,0,0,1,0
6152,2903,9/1/2002,5/31/2010,SING,1,0,0,0,0,0,0,0,0,1,0
6549,2903,8/1/2003,5/31/2010,SING Closed Off-Road Vehicle,1,0,0,0,0,0,0,0,0,1,0
13848,2903,1/1/2014,null,SOCOOL Pickup,1,0,0,0,0,0,0,0,0,1,0
10553,2903,6/1/2006,null,STEED Pickup,1,0,0,0,0,0,0,0,0,1,0
10572,2903,1/1/2012,null,STEED 5 Pickup,1,0,0,0,0,0,0,0,0,1,0
11427,2903,1/1/2010,null,TENGYI C10 Hatchback,1,0,0,0,0,0,0,0,0,1,0
9869,2903,9/1/2011,null,TENGYI C20R Hatchback,1,0,0,0,0,0,0,0,0,1,0
9055,2903,5/1/2010,null,TENGYI C30 Saloon,1,0,0,0,0,0,0,0,0,1,0
10179,2903,11/1/2011,null,C50 Saloon,1,0,0,0,0,0,0,0,0,1,0
9172,2903,9/1/2010,null,TENGYI V80,1,0,0,0,0,0,0,0,0,1,0
6215,2903,6/1/2006,null,WINGLE Pickup,1,0,0,0,0,0,0,0,0,1,0
14289,2903,1/1/2011,null,WINGLE 3 Pickup,1,0,0,0,0,0,0,0,0,1,0
36993,2903,5/1/2014,null,WINGLE 6 Pickup,1,0,0,0,0,0,0,0,0,1,0
38332,2903,1/1/2006,null,HOVER π,1,0,0,0,0,0,0,0,0,1,0
37744,2926,1/1/2000,12/31/2008,EKE Hatchback,1,0,0,0,0,0,0,0,0,1,0
37743,2926,1/1/2000,12/31/2008,EKE Box Body / Estate,1,0,0,0,0,0,0,0,0,1,0
37745,2926,1/1/2009,null,SONIQUE Hatchback,1,0,0,0,0,0,0,0,0,1,0
37496,4640,1/1/2008,12/31/2011,FOX,1,0,0,0,0,0,0,0,0,1,0
37495,4640,1/1/2008,11/30/2012,TARGET,1,0,0,0,0,0,0,0,0,1,0
37497,4640,1/1/2008,12/31/2010,ROCKY,1,0,0,0,0,0,0,0,0,1,0
8601,3500,1/1/2004,null,MICROBUS,0,1,0,0,0,0,0,0,0,1,1
10406,1025,1/1/1959,12/31/1962,A,0,1,0,0,0,0,0,0,0,1,1
10407,1025,1/1/1955,12/31/1958,Multitrak,0,1,0,0,0,0,0,0,0,1,1
37821,4608,1/1/2000,null,COBRA,0,1,0,0,0,0,0,0,0,1,1
9939,2249,1/1/1987,12/31/1991,BR-800,1,0,0,0,0,0,0,0,0,1,0
9940,2249,1/1/1984,12/31/1994,CARAJAS,1,0,0,0,0,0,0,0,0,1,0
12757,2249,1/1/1977,12/31/1986,G-15,1,0,0,0,0,0,0,0,0,1,0
12756,2249,1/1/1977,12/31/1987,G-15 Pickup,1,0,0,0,0,0,0,0,0,1,0
9942,2249,1/1/1983,12/31/1991,G-800,1,0,0,0,0,0,0,0,0,1,0
9934,2249,1/1/1991,12/31/1994,SUPERMINI,1,0,0,0,0,0,0,0,0,1,0
9935,2249,1/1/1979,12/31/1991,X-12,1,0,0,0,0,0,0,0,0,1,0
9936,2249,2/1/1975,5/31/1993,X-15,1,0,0,0,0,0,0,0,0,1,0
9937,2249,1/1/1980,12/31/1984,X-15 Pickup,1,0,0,0,0,0,0,0,0,1,0
9938,2249,1/1/1981,12/31/1989,XEF,1,0,0,0,0,0,0,0,0,1,0
12788,2249,1/1/1970,5/31/1993,XT,1,0,0,0,0,0,0,0,0,1,0
6652,2866,4/1/2004,null,BAILI Saloon,1,0,0,0,0,0,0,0,0,0,1
5796,2866,6/1/2003,12/31/2004,BAILI Hatchback,1,0,0,0,0,0,0,0,0,1,0
6653,2866,8/1/2006,null,HF8 MPV,1,0,0,0,0,0,0,0,0,0,1
5797,2866,4/1/1998,12/31/2008,SONGHUAJIANG,1,0,0,0,0,0,0,0,0,1,0
13702,2866,11/1/2010,12/31/2014,JUNYI,1,0,0,0,0,0,0,0,0,1,0
5798,2866,6/1/2003,null,LOBO / LUBAO,1,0,0,0,0,0,0,0,0,1,0
6959,2866,1/1/2008,12/31/2012,LOBO / LUBAO,1,0,0,0,0,0,0,0,0,1,0
38428,2866,5/1/2010,12/31/2012,LOBO / LUBAO,1,0,0,0,0,0,0,0,0,0,1
11426,2866,5/1/2008,null,LODA Platform/Chassis,1,0,0,0,0,0,0,0,0,1,0
13703,2866,9/1/2005,null,LUZUN,1,0,0,0,0,0,0,0,0,0,0
13767,2866,1/1/2007,12/31/2014,LU ZUN DA BA WANG,1,0,0,0,0,0,0,0,0,0,0
8535,2866,1/1/2002,12/31/2014,MINYI,1,0,0,0,0,0,0,0,0,1,0
7454,2866,5/1/2004,3/31/2007,MIRAGE DINGO,1,0,0,0,0,0,0,0,0,0,1
6960,2866,4/1/2005,null,SAIBAO 3 Saloon,1,0,0,0,0,0,0,0,0,1,0
6961,2866,1/1/2007,null,SAIBAO 5 Saloon,1,0,0,0,0,0,0,0,0,1,0
6993,2866,6/1/2002,12/31/2008,SIGMA / SAIMA,1,0,0,0,0,0,0,0,0,1,0
5799,2866,6/1/2000,12/31/2009,SIGMA / SAIMA,1,0,0,0,0,0,0,0,0,1,0
9980,2866,4/1/2009,12/31/2014,SIGMA / SAIMA,1,0,0,0,0,0,0,0,0,1,0
11369,2866,1/1/2008,null,TOWNER Box,1,0,0,0,0,0,0,0,0,1,0
11370,2866,1/1/2008,null,TOWNER Bus,1,0,0,0,0,0,0,0,0,1,0
11368,2866,1/1/2008,null,TOWNER JR Pick-up,1,0,0,0,0,0,0,0,0,1,0
6658,2866,7/1/1986,5/31/2004,WJ MPV,1,0,0,0,0,0,0,0,0,0,1
13766,2866,6/1/2009,12/31/2014,XIAO BA WANG,1,0,0,0,0,0,0,0,0,1,0
5801,2866,1/1/2000,8/31/2009,ZHONGYI Bus,1,0,0,0,0,0,0,0,0,1,0
5802,2866,8/1/2000,8/31/2009,ZHONGYI Box,1,0,0,0,0,0,0,0,0,0,1
5800,2866,8/1/2000,null,ZHONGYI Pickup,1,0,0,0,0,0,0,0,0,1,0
13764,2866,1/1/2013,null,ZHONGYI V5 Bus,1,0,0,0,0,0,0,0,0,1,0
37760,3036,4/1/2015,null,1,1,0,0,0,0,0,0,0,0,0,0
36804,3036,1/1/1997,12/31/2004,FAMILY 323 Saloon,1,0,0,0,0,0,0,0,0,1,0
6558,3036,9/1/2006,11/30/2010,FAMILY II,1,0,0,0,0,0,0,0,0,1,0
9873,3036,11/1/2010,null,FAMILY III,1,0,0,0,0,0,0,0,0,1,0
37186,3036,9/1/2016,null,FAMILY MPV,1,0,0,0,0,0,0,0,0,1,0
38253,3036,9/1/2017,null,FAMILY F7,1,0,0,0,0,0,0,0,0,0,0
14223,3036,5/1/2014,null,FAMILY / M5 IV,1,0,0,0,0,0,0,0,0,1,0
9984,3036,10/1/2009,null,FREEMA,1,0,0,0,0,0,0,0,0,1,0
37144,3036,2/1/2009,null,FSTAR Box,1,0,0,0,0,0,0,0,0,0,0
9872,3036,12/1/2009,null,HALMA 2,1,0,0,0,0,0,0,0,0,1,0
11779,3036,5/1/2012,null,HALMA 2,1,0,0,0,0,0,0,0,0,1,0
8692,3036,6/1/2007,null,HAPPIN Saloon,1,0,0,0,0,0,0,0,0,1,0
8076,3036,6/1/2008,12/31/2013,HUANDONG,1,0,0,0,0,0,0,0,0,1,0
6559,3036,1/1/2001,null,PREMACY MPV,1,0,0,0,0,0,0,0,0,1,0
6556,3036,8/1/2006,null,3 Saloon,1,0,0,0,0,0,0,0,0,1,0
14277,3036,8/1/2006,null,3 Hatchback,1,0,0,0,0,0,0,0,0,1,0
11507,3036,4/1/2013,null,M3,1,0,0,0,0,0,0,0,0,1,0
36394,3036,1/1/2015,null,M6,1,0,0,0,0,0,0,0,0,1,0
11748,3036,12/1/2013,null,M8,1,0,0,0,0,0,0,0,0,0,0
8693,3036,4/1/2010,null,7 Closed Off-Road Vehicle,1,0,0,0,0,0,0,0,0,1,0
12765,3036,4/1/2014,null,S5 Closed Off-Road Vehicle,1,0,0,0,0,0,0,0,0,1,0
11506,3036,1/1/2010,null,S7 Closed Off-Road Vehicle,1,0,0,0,0,0,0,0,0,1,0
36735,3036,4/1/2016,null,V70 MPV,1,0,0,0,0,0,0,0,0,0,0
11931,3913,10/1/2012,null,1,1,0,0,0,0,0,0,0,0,1,0
37494,3913,12/1/2016,null,AT 3,1,0,0,0,0,0,0,0,0,0,0
13911,3913,1/1/2009,null,HONG DA,1,0,0,0,0,0,0,0,0,1,0
14296,3913,1/1/2011,null,PRINCE,1,0,0,0,0,0,0,0,0,1,0
12833,3913,5/1/2014,null,RONGDA,1,0,0,0,0,0,0,0,0,0,0
14511,3913,1/1/2009,12/31/2014,TENG DA,1,0,0,0,0,0,0,0,0,1,0
11539,3913,3/1/2012,null,AI SHANG,1,0,0,0,0,0,0,0,0,1,0
38284,4610,10/1/2017,null,X5,1,0,0,0,0,0,0,0,0,0,0
37187,4610,9/1/2016,null,X7,1,0,0,0,0,0,0,0,0,1,0
14407,4371,1/1/2011,null,HB50,1,0,1,0,0,0,0,0,0,0,0
14408,4371,1/1/2008,null,HB110,1,0,1,0,0,0,0,0,0,0,0
14409,4371,1/1/2008,null,HB125,1,0,1,0,0,0,0,0,0,0,0
14410,4371,1/1/2007,null,HB150,1,0,1,0,0,0,0,0,0,0,0
37805,4668,1/1/2005,12/31/2009,HS,1,0,1,0,0,0,0,0,0,0,0
12215,4055,1/1/2003,null,100th ANNIVERSARY EDITION,1,0,1,0,0,0,0,0,0,1,1
91242,4055,1/1/1986,12/31/1992,XLH1200,1,0,1,0,0,0,0,0,0,0,1
91243,4055,1/1/1986,12/31/1992,XLH883,1,0,1,0,0,0,0,0,0,0,1
12006,4055,8/1/2007,12/31/2008,105th ANNIVERSARY EDITION,1,0,1,0,0,0,0,0,0,1,1
12007,4055,8/1/2012,null,110th ANNIVERSARY EDITION,1,0,1,0,0,0,0,0,0,1,1
12216,4055,1/1/1994,12/31/1999,BAD BOY,1,0,1,0,0,0,0,0,0,1,1
12217,4055,1/1/2008,null,CROSS BONES,1,0,1,0,0,0,0,0,0,1,1
14515,4055,9/1/2008,null,CVO,1,0,1,0,0,0,0,0,0,1,1
12218,4055,1/1/1979,null,DYNA,1,0,1,0,0,0,0,0,0,1,1
12219,4055,1/1/1965,null,ELECTRA GLIDE,1,0,1,0,0,0,0,0,0,1,1
12220,4055,1/1/1990,null,FAT BOY,1,0,1,0,0,0,0,0,0,1,1
12221,4055,1/1/1986,null,GRAND TOURING EDITION,1,0,1,0,0,0,0,0,0,1,1
12222,4055,1/1/1987,null,HERITAGE,1,0,1,0,0,0,0,0,0,1,1
14238,4055,1/1/2010,null,IRON,1,0,1,0,0,0,0,0,0,1,1
12223,4055,1/1/1980,null,LOW RIDER,1,0,1,0,0,0,0,0,0,1,1
12224,4055,11/1/2005,12/31/2013,NIGHT ROD,1,0,1,0,0,0,0,0,0,1,1
12225,4055,1/1/1999,null,NIGHT TRAIN,1,0,1,0,0,0,0,0,0,1,1
36967,4055,9/1/2016,null,ROADSTER,1,0,1,0,0,0,0,0,0,1,1
13844,4055,1/1/1999,null,ROAD GLIDE,1,0,1,0,0,0,0,0,0,1,1
12226,4055,1/1/1994,null,ROAD KING,1,0,1,0,0,0,0,0,0,1,1
14367,4055,1/1/2015,null,SEVENTY TWO,1,0,1,0,0,0,0,0,0,1,1
12227,4055,1/1/2011,null,SLIM,1,0,1,0,0,0,0,0,0,1,1
12228,4055,1/1/1984,null,SOFTAIL,1,0,1,0,0,0,0,0,0,1,1
12229,4055,1/1/1987,null,SPORT GLIDE,1,0,1,0,0,0,0,0,0,1,1
